version,importer_version,source_key,season_type,canonical_gender_code,canonical_event_code,section,source_table_index,source_row_index,source_cells,source_line,raw_mark,normalized_mark,mark_flags,pending_ratification,indoor_mark_flag,altitude_flag,secondary_listing,outside_regular_collegiate_season,holder,school,record_date_text,source_as_of,source_url,local_html_sha256,parser_method,rejection_reason
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,MILE,track,0,29,2/15/25,2/15/25,2,2.0,,False,False,False,False,False,/15/25,,2/15/25,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,MILE,track,0,30,"4:24.26i || Katelyn Tuohy (NC State) || New York, New York","4:24.26i Katelyn Tuohy (NC State) New York, New York",4:24.26,264.26,i,False,True,False,False,False,Katelyn Tuohy,NC State,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,MILE,track,0,31,1/28/23,1/28/23,1,1.0,,False,False,False,False,False,/28/23,,1/28/23,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,3000SC,track,0,32,"8:58.15 || Doris Lemngole’ (Alabama) || Eugene, Oregon","8:58.15 Doris Lemngole’ (Alabama) Eugene, Oregon",8:58.15,538.15,,False,False,False,False,False,Doris Lemngole’,Alabama,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,3000SC,track,0,33,6/14/25,6/14/25,6,6.0,,False,False,False,False,False,/14/25,,6/14/25,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,3000SC,track,0,34,"9:08.68 || Lexy Halladay-Lowry (BYU) || Eugene, Oregon","9:08.68 Lexy Halladay-Lowry (BYU) Eugene, Oregon",9:08.68,548.68,,False,False,False,False,False,Lexy Halladay-Lowry,BYU,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,3000M,track,0,36,3000,3000,3000,3000.0,,False,False,False,False,False,,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,3000M,track,0,37,"8:35.20i || Katelyn Tuohy (NC State) || New York, New York","8:35.20i Katelyn Tuohy (NC State) New York, New York",8:35.20,515.2,i,False,True,False,False,False,Katelyn Tuohy,NC State,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,3000M,track,0,38,2/11/23,2/11/23,2,2.0,,False,False,False,False,False,/11/23,,2/11/23,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,5000M,track,0,39,5000,5000,5000,5000.0,,False,False,False,False,False,,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,5000M,track,0,40,"14:44.79i || Jane Hedengren (BYU) || Boston, Massachusetts","14:44.79i Jane Hedengren (BYU) Boston, Massachusetts",14:44.79,884.79,i,False,True,False,False,False,Jane Hedengren,BYU,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,5000M,track,0,41,12/06/25,12/06/25,12,12.0,,False,False,False,False,False,/06/25,,12/06/25,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,10000M,track,0,42,"10,000","10,000",10,10.0,,False,False,False,False,False,",000",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,10000M,track,0,43,"30:50.43 || Parker Valby (Florida) || Azusa, California","30:50.43 Parker Valby (Florida) Azusa, California",30:50.43,1850.43,,False,False,False,False,False,Parker Valby,Florida,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,10000M,track,0,44,4/11/24,4/11/24,4,4.0,,False,False,False,False,False,/11/24,,4/11/24,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,10000M,track,0,45,"30:46.80p || Jane Hedengren (BYU) || Stanford, California","30:46.80p Jane Hedengren (BYU) Stanford, California",30:46.80,1846.8,p,True,False,False,False,False,Jane Hedengren,BYU,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,10000M,track,0,46,4/03/26,4/03/26,4,4.0,,False,False,False,False,False,/03/26,,4/03/26,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,100H,track,0,47,100 Hurdles,100 Hurdles,100,100.0,,False,False,False,False,False,Hurdles,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,100H,track,0,48,"12.36 || Masai Russell (Kentucky) || Austin, Texas","12.36 Masai Russell (Kentucky) Austin, Texas",12.36,12.36,,False,False,False,False,False,Masai Russell,Kentucky,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,100H,track,0,49,4/01/23,4/01/23,4,4.0,,False,False,False,False,False,/01/23,,4/01/23,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,400H,track,0,50,400 Hurdles,400 Hurdles,400,400.0,,False,False,False,False,False,Hurdles,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,400H,track,0,51,"52.46 || Savannah Sutherland’ (Michigan) || Eugene, Oregon","52.46 Savannah Sutherland’ (Michigan) Eugene, Oregon",52.46,52.46,,False,False,False,False,False,Savannah Sutherland’,Michigan,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,400H,track,0,52,6/14/25,6/14/25,6,6.0,,False,False,False,False,False,/14/25,,6/14/25,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,400H,track,0,53,"52.75 || Sydney McLaughlin (Kentucky) || Knoxville, Tennessee","52.75 Sydney McLaughlin (Kentucky) Knoxville, Tennessee",52.75,52.75,,False,False,False,False,False,Sydney McLaughlin,Kentucky,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,400H,track,0,54,5/13/18,5/13/18,5,5.0,,False,False,False,False,False,/13/18,,5/13/18,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,55,800 Medley,800 Medley,800,800.0,,False,False,False,False,False,Medley,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,56,"1:36.05 || Nebraska || Austin, Texas","1:36.05 Nebraska Austin, Texas",1:36.05,96.05,,False,False,False,False,False,"Nebraska Austin, Texas",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,57,4/09/83,4/09/83,4,4.0,,False,False,False,False,False,/09/83,,4/09/83,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,58,"(Rhonda Blanford, Angie Thacker, Janet Burke’ 22.9, Merlene Ottey’ 50.9) || (American CR)","(Rhonda Blanford, Angie Thacker, Janet Burke’ 22.9, Merlene Ottey’ 50.9) (American CR)",22.9,22.9,,False,False,False,True,False,", Merlene Ottey’ 50.9)",American CR,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,59,"1:36.81 || LSU || Austin, Texas","1:36.81 LSU Austin, Texas",1:36.81,96.81,,False,False,False,False,False,"LSU Austin, Texas",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,60,4/08/89,4/08/89,4,4.0,,False,False,False,False,False,/08/89,,4/08/89,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,61,"(Tananjalyn Stanley, Cinnamon Sheffield, Esther Jones, Dawn Sowell 51.1) || Sprint Medley","(Tananjalyn Stanley, Cinnamon Sheffield, Esther Jones, Dawn Sowell 51.1) Sprint Medley",51.1,51.1,,False,False,False,False,False,) Sprint Medley,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,62,"3:36.10 || Texas || Austin, Texas","3:36.10 Texas Austin, Texas",3:36.10,216.1,,False,False,False,False,False,"Texas Austin, Texas",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,63,3/21/23,3/21/23,3,3.0,,False,False,False,False,False,/21/23,,3/21/23,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,64,"(Julien Alfred’, Rhasidat Adeleke’, Kennedy Simon, Valery Tobias 2:01.33) || (American CR)","(Julien Alfred’, Rhasidat Adeleke’, Kennedy Simon, Valery Tobias 2:01.33) (American CR)",2:01.33,121.33,,False,False,False,True,False,),American CR,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,65,"3:39.05 || Oregon || Philadelphia, Pennsylvania","3:39.05 Oregon Philadelphia, Pennsylvania",3:39.05,219.05,,False,False,False,False,False,"Oregon Philadelphia, Pennsylvania",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,66,4/28/17,4/28/17,4,4.0,,False,False,False,False,False,/28/17,,4/28/17,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,67,"(Makenzie Dunmore 23.28, Deajah Stevens 21.68, Hannah Waller 51.65, Raevyn Rogers 2:02.44) || Distance Medley","(Makenzie Dunmore 23.28, Deajah Stevens 21.68, Hannah Waller 51.65, Raevyn Rogers 2:02.44) Distance Medley",23.28,23.28,,False,False,False,False,False,", Deajah Stevens 21.68, Hannah Waller 51.65, Raevyn Rogers 2:02.44) Distance Medley",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,68,"10:37.55 || Harvard || Philadelphia, Pennsylvania","10:37.55 Harvard Philadelphia, Pennsylvania",10:37.55,637.55,,False,False,False,False,False,"Harvard Philadelphia, Pennsylvania",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,69,4/26/24,4/26/24,4,4.0,,False,False,False,False,False,/26/24,,4/26/24,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,71,"10:36.82p || North Carolina || Philadelphia, Pennsylvania","10:36.82p North Carolina Philadelphia, Pennsylvania",10:36.82,636.82,p,True,False,False,False,False,"North Carolina Philadelphia, Pennsylvania",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,72,4/24/26,4/24/26,4,4.0,,False,False,False,False,False,/24/26,,4/24/26,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,73,"(Sydney Masciarelli 3:16.35, Delea Martins 53.91, Makayla Paige 2:00.42, Vera Sjöberg’ 4:26.14) || (American CR)","(Sydney Masciarelli 3:16.35, Delea Martins 53.91, Makayla Paige 2:00.42, Vera Sjöberg’ 4:26.14) (American CR)",3:16.35,196.35,,False,False,False,True,False,", Delea Martins 53.91, Makayla Paige 2:00.42, Vera Sjöberg’ 4:26.14)",American CR,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,74,"10:48.38 || Villanova || Philadelphia, Pennsylvania","10:48.38 Villanova Philadelphia, Pennsylvania",10:48.38,648.38,,False,False,False,False,False,"Villanova Philadelphia, Pennsylvania",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,75,4/28/88,4/28/88,4,4.0,,False,False,False,False,False,/28/88,,4/28/88,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,77,4 x 100 Hurdles,4 x 100 Hurdles,4,4.0,,False,False,False,False,False,x 100 Hurdles,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,78,"52.50 || Texas A&M || Philadelphia, Pennsylvania","52.50 Texas A&M Philadelphia, Pennsylvania",52.50,52.5,,False,False,False,False,False,"Texas A&M Philadelphia, Pennsylvania",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,79,4/23/10,4/23/10,4,4.0,,False,False,False,False,False,/23/10,,4/23/10,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,800M,relay,0,80,"52.87 || Clemson || Gainesville, Florida","52.87 Clemson Gainesville, Florida",52.87,52.87,,False,False,False,False,False,"Clemson Gainesville, Florida",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
